CNO,SEX,AGGT,DIV,DETAILED-SUBJECTS,center_id
S0244/0008,F,25,III,CIV:C;HIST:D;GEO:D;B-KNOWL:F;KISW:D;ENGL:C;CHEM:D;BIO:C;B-MATH:F;FOOD:D,s0244
S0244/0009,F,17,I,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:A;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0244
S0244/0010,F,27,IV,CIV:D;HIST:F;GEO:D;B-KNOWL:F;KISW:D;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0244
S0244/0011,F,27,IV,CIV:D;HIST:F;GEO:D;B-KNOWL:D;KISW:C;ENGL:D;CHEM:D;BIO:D;B-MATH:F;FOOD:D,s0244
S0244/0012,F,26,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:C;ENGL:D;CHEM:D;BIO:C;B-MATH:F;FOOD:D,s0244
S0244/0013,F,25,III,CIV:D;HIST:D;GEO:D;B-KNOWL:F;KISW:C;ENGL:C;CHEM:F;BIO:C;B-MATH:F;FOOD:D,s0244
S0244/0014,F,26,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:F;KISW:C;ENGL:C;BIO:C;B-MATH:F,s0244
S0244/0015,F,25,III,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:D;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0244
S0244/0016,F,29,IV,CIV:D;HIST:D;GEO:F;B-KNOWL:F;KISW:D;ENGL:C;PHY:F;CHEM:F;BIO:D;B-MATH:F,s0244
S0244/0017,F,26,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:F;KISW:C;ENGL:C;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0244
S0244/0018,F,23,III,CIV:D;HIST:D;GEO:D;B-KNOWL:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0244
S0244/0019,F,29,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:F;KISW:D;ENGL:D;CHEM:F;BIO:D;B-MATH:F,s0244
S0244/0020,F,27,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:F;KISW:C;ENGL:D;PHY:F;CHEM:F;BIO:D;B-MATH:D,s0244
S0244/0021,F,21,II,CIV:C;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0244
S0244/0022,F,18,II,CIV:C;HIST:B;GEO:C;B-KNOWL:C;KISW:B;ENGL:B;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0244
S0244/0023,F,24,III,CIV:D;HIST:C;GEO:D;B-KNOWL:D;KISW:C;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0244
S0244/0024,F,25,III,CIV:D;HIST:D;GEO:C;B-KNOWL:D;KISW:C;ENGL:C;CHEM:D;BIO:D;B-MATH:F;FOOD:D,s0244
S0244/0025,F,21,II,CIV:C;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0244
S0244/0026,F,25,III,CIV:D;HIST:D;GEO:D;B-KNOWL:F;KISW:C;ENGL:C;CHEM:D;BIO:C;B-MATH:F;FOOD:D,s0244
S0244/0027,F,22,III,CIV:D;HIST:D;GEO:D;B-KNOWL:C;KISW:C;ENGL:B;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0244
S0244/0028,F,26,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:C;ENGL:C;CHEM:D;BIO:D;B-MATH:F;FOOD:D,s0244
S0244/0029,F,23,III,CIV:D;HIST:D;GEO:D;B-KNOWL:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0244
S0244/0030,F,26,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:C;ENGL:C;CHEM:D;BIO:D;B-MATH:F;FOOD:D,s0244
S0244/0031,F,25,III,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:C;ENGL:C;CHEM:D;BIO:C;B-MATH:F;FOOD:D,s0244
S0244/0032,F,27,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:C;ENGL:D;CHEM:F;BIO:D;B-MATH:F,s0244
S0244/0033,F,17,I,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:B;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:D,s0244
S0244/0034,F,25,III,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:C;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F,s0244
S0244/0035,F,24,III,CIV:D;HIST:D;GEO:D;B-KNOWL:C;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0244
S0245/0001,F,10,I,CIV:C;HIST:C;GEO:B;B-KNOWL:A;KISW:B;ENGL:A;PHY:C;CHEM:B;BIO:A;B-MATH:A,s0245
S0245/0002,F,12,I,CIV:C;HIST:C;GEO:B;B-KNOWL:C;KISW:B;ENGL:A;PHY:C;CHEM:B;BIO:A;B-MATH:A,s0245
S0245/0003,F,18,II,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0004,F,14,I,CIV:C;HIST:B;GEO:B;B-KNOWL:C;KISW:B;ENGL:B;PHY:C;CHEM:B;BIO:A;B-MATH:D,s0245
S0245/0005,F,18,II,CIV:D;HIST:C;GEO:C;B-KNOWL:B;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0006,F,15,I,CIV:C;HIST:B;GEO:C;B-KNOWL:B;KISW:C;ENGL:A;PHY:D;CHEM:C;BIO:A;B-MATH:D,s0245
S0245/0007,F,21,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0245
S0245/0008,F,19,II,CIV:C;HIST:D;GEO:B;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0009,F,16,I,CIV:C;HIST:C;GEO:B;B-KNOWL:B;KISW:C;ENGL:A;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0010,F,22,III,CIV:C;HIST:C;GEO:D;B-KNOWL:C;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0245
S0245/0011,F,16,I,CIV:C;HIST:B;GEO:B;B-KNOWL:B;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0012,F,21,II,CIV:C;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0245
S0245/0013,F,20,II,CIV:C;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0245
S0245/0014,F,12,I,CIV:C;HIST:B;GEO:B;B-KNOWL:B;KISW:B;ENGL:A;PHY:C;CHEM:B;BIO:A;B-MATH:B,s0245
S0245/0015,F,22,III,CIV:D;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0245
S0245/0016,F,22,III,CIV:C;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0245
S0245/0017,F,13,I,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:B;ENGL:A;PHY:C;CHEM:B;BIO:A;B-MATH:B,s0245
S0245/0018,F,18,II,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0245
S0245/0019,F,8,I,CIV:B;HIST:A;GEO:A;B-KNOWL:B;KISW:C;ENGL:A;PHY:B;CHEM:A;BIO:A;B-MATH:A,s0245
S0245/0020,F,19,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0021,F,11,I,CIV:C;HIST:B;GEO:B;B-KNOWL:B;KISW:C;ENGL:A;PHY:C;CHEM:B;BIO:A;B-MATH:A,s0245
S0245/0022,F,11,I,CIV:C;HIST:B;GEO:B;B-KNOWL:B;KISW:A;ENGL:A;PHY:C;CHEM:B;BIO:A;B-MATH:B,s0245
S0245/0023,F,17,I,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:A;B-MATH:D,s0245
S0245/0024,F,18,II,CIV:C;HIST:C;GEO:C;B-KNOWL:A;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0025,F,15,I,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:B;ENGL:B;PHY:C;CHEM:C;BIO:A;B-MATH:A,s0245
S0245/0026,F,8,I,CIV:C;HIST:B;GEO:B;B-KNOWL:A;KISW:A;ENGL:A;PHY:B;CHEM:A;BIO:A;B-MATH:A,s0245
S0245/0027,F,11,I,CIV:C;HIST:B;GEO:C;B-KNOWL:A;KISW:B;ENGL:A;PHY:C;CHEM:B;BIO:A;B-MATH:B,s0245
S0245/0028,F,21,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:F,s0245
S0245/0029,F,10,I,CIV:B;HIST:B;GEO:B;B-KNOWL:A;KISW:B;ENGL:A;PHY:C;CHEM:A;BIO:A;B-MATH:B,s0245
S0245/0030,F,18,II,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:F,s0245
S0245/0031,F,20,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:D;CHEM:C;BIO:C;B-MATH:C,s0245
S0245/0032,F,16,I,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:C;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:B,s0245
S0245/0033,F,18,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:D;CHEM:C;BIO:A;B-MATH:D,s0245
S0245/0034,F,17,I,CIV:C;HIST:C;GEO:B;B-KNOWL:C;KISW:B;ENGL:B;PHY:C;CHEM:B;BIO:C;B-MATH:D,s0245
S0245/0035,F,22,III,CIV:C;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0245
S0245/0036,F,15,I,CIV:C;HIST:C;GEO:B;B-KNOWL:B;KISW:B;ENGL:A;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0245
S0245/0037,F,18,II,CIV:C;HIST:D;GEO:C;B-KNOWL:A;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0038,F,19,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:D;CHEM:D;BIO:B;B-MATH:C,s0245
S0245/0039,F,20,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0040,F,19,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0041,F,17,I,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:B;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0042,F,18,II,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:A;B-MATH:C,s0245
S0245/0043,F,16,I,CIV:C;HIST:C;GEO:B;B-KNOWL:B;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:A;B-MATH:C,s0245
S0245/0044,F,22,III,CIV:C;HIST:D;GEO:D;B-KNOWL:C;KISW:C;ENGL:B;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0245
S0245/0045,F,20,II,CIV:C;HIST:D;GEO:C;B-KNOWL:B;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:B;B-MATH:D,s0245
S0245/0046,F,16,I,CIV:C;HIST:C;GEO:B;B-KNOWL:C;KISW:B;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:B,s0245
S0245/0047,F,18,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:A;B-MATH:C,s0245
S0245/0048,F,19,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:D;CHEM:D;BIO:B;B-MATH:F,s0245
S0245/0049,F,25,III,CIV:D;HIST:F;GEO:D;B-KNOWL:C;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0245
S0245/0050,F,20,II,CIV:C;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:D;CHEM:D;BIO:B;B-MATH:D,s0245
S0245/0051,F,21,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0245
S0245/0052,F,20,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:B;B-MATH:D,s0245
S0245/0053,F,11,I,CIV:C;HIST:B;GEO:B;B-KNOWL:B;KISW:C;ENGL:A;PHY:B;CHEM:A;BIO:A;B-MATH:B,s0245
S0245/0054,F,10,I,CIV:C;HIST:B;GEO:B;B-KNOWL:A;KISW:B;ENGL:B;PHY:C;CHEM:A;BIO:A;B-MATH:A,s0245
S0245/0055,F,12,I,CIV:C;HIST:B;GEO:B;B-KNOWL:A;KISW:B;ENGL:B;PHY:C;CHEM:B;BIO:A;B-MATH:B,s0245
S0245/0056,F,24,III,CIV:D;HIST:D;GEO:D;B-KNOWL:F;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0245
S0245/0057,F,21,II,CIV:C;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0245
S0245/0058,F,15,I,CIV:C;HIST:B;GEO:B;B-KNOWL:B;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:A;B-MATH:C,s0245
S0245/0059,F,18,II,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:C;ENGL:B;PHY:D;CHEM:C;BIO:B;B-MATH:D,s0245
S0245/0060,F,18,II,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0061,F,11,I,CIV:C;HIST:B;GEO:B;B-KNOWL:A;KISW:B;ENGL:A;PHY:C;CHEM:C;BIO:A;B-MATH:B,s0245
S0245/0062,F,18,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:A;B-MATH:D,s0245
S0245/0063,F,14,I,CIV:C;HIST:B;GEO:B;B-KNOWL:B;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:A;B-MATH:B,s0245
S0245/0064,F,20,II,CIV:C;HIST:D;GEO:C;B-KNOWL:B;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0245
S0245/0065,F,23,III,CIV:C;HIST:D;GEO:D;B-KNOWL:C;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0245
S0245/0066,F,20,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0067,F,13,I,CIV:C;HIST:B;GEO:A;B-KNOWL:A;KISW:B;ENGL:C;PHY:C;CHEM:C;BIO:A;B-MATH:C,s0245
S0245/0068,F,19,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:A;B-MATH:D,s0245
S0245/0069,F,17,I,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:B;ENGL:B;PHY:D;CHEM:C;BIO:B;B-MATH:D,s0245
S0245/0070,F,20,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0245
S0245/0071,F,17,I,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:B;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0245
S0245/0072,F,17,I,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:C;ENGL:A;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0073,F,18,II,CIV:C;HIST:C;GEO:B;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0245
S0245/0074,F,21,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0245
S0245/0075,F,20,II,CIV:C;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0245
S0246/0001,F,21,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:D;FOOD:C,s0246
S0246/0002,F,20,II,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:C;B-MATH:D;FOOD:C,s0246
S0246/0003,F,24,III,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:F;CHEM:D;BIO:C;B-MATH:F;FOOD:C,s0246
S0246/0004,F,26,IV,CIV:D;HIST:C;GEO:D;B-KNOWL:D;KISW:D;ENGL:C;BIO:D;B-MATH:F;FOOD:D,s0246
S0246/0005,F,32,IV,CIV:F;HIST:F;GEO:F;B-KNOWL:D;KISW:D;ENGL:D;BIO:F;B-MATH:F;FOOD:F,s0246
S0246/0006,F,33,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;CHEM:F;BIO:F;B-MATH:F;FOOD:D,s0246
S0246/0007,F,35,0,CIV:F;HIST:F;GEO:F;B-KNOWL:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;FOOD:F,s0246
S0246/0008,F,20,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:C;B-MATH:C;FOOD:C,s0246
S0246/0009,F,25,III,CIV:C;HIST:F;GEO:D;B-KNOWL:D;KISW:C;ENGL:C;BIO:D;B-MATH:F;FOOD:D,s0246
S0246/0010,F,19,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C;FOOD:C,s0246
S0246/0011,F,27,IV,CIV:C;HIST:F;GEO:D;B-KNOWL:D;KISW:D;ENGL:D;CHEM:D;BIO:D;B-MATH:F;FOOD:D,s0246
S0246/0012,F,29,IV,CIV:D;HIST:F;GEO:F;B-KNOWL:D;KISW:D;ENGL:D;CHEM:F;BIO:D;B-MATH:F;FOOD:D,s0246
S0246/0013,F,33,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:F;CHEM:F;BIO:F;B-MATH:F;FOOD:F,s0246
S0246/0014,F,20,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:C;B-MATH:D;FOOD:C,s0246
S0246/0015,F,24,III,CIV:C;HIST:D;GEO:C;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F;FOOD:D,s0246
S0246/0016,F,23,III,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:F;FOOD:C,s0246
S0246/0017,F,20,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:D;BIO:B;B-MATH:F;FOOD:C,s0246
S0246/0018,F,34,0,CIV:F;HIST:F;GEO:F;B-KNOWL:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;FOOD:D,s0246
S0246/0019,F,23,III,CIV:C;HIST:D;GEO:F;B-KNOWL:D;KISW:C;ENGL:C;BIO:C;B-MATH:F;FOOD:C,s0246
S0246/0020,F,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0246
S0246/0021,F,24,III,CIV:D;HIST:F;GEO:D;B-KNOWL:C;KISW:C;ENGL:C;CHEM:D;BIO:C;B-MATH:F;FOOD:D,s0246
S0246/0022,F,30,IV,CIV:D;HIST:F;GEO:F;B-KNOWL:D;KISW:D;ENGL:D;CHEM:F;BIO:D;B-MATH:F;FOOD:F,s0246
S0246/0023,F,20,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C;FOOD:C,s0246
S0246/0024,F,17,I,CIV:C;HIST:C;GEO:B;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:A;B-MATH:C;FOOD:C,s0246
S0246/0025,F,21,II,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:D;FOOD:C,s0246
S0246/0026,F,34,0,CIV:F;HIST:F;GEO:F;B-KNOWL:F;KISW:F;ENGL:D;BIO:F;B-MATH:F;FOOD:F,s0246
S0246/0027,F,28,IV,CIV:D;HIST:F;GEO:F;B-KNOWL:C;KISW:D;ENGL:D;BIO:D;B-MATH:F;FOOD:D,s0246
S0246/0028,F,24,III,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:C;CHEM:D;BIO:C;B-MATH:F;FOOD:C,s0246
S0246/0029,F,30,IV,CIV:D;HIST:F;GEO:D;B-KNOWL:F;KISW:D;ENGL:D;BIO:F;B-MATH:F;FOOD:D,s0246
S0246/0030,F,34,0,CIV:F;HIST:F;GEO:F;B-KNOWL:F;KISW:F;ENGL:D;BIO:F;B-MATH:F;FOOD:F,s0246
S0246/0031,F,21,II,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:B;B-MATH:F;FOOD:C,s0246
S0246/0032,F,27,IV,CIV:C;HIST:F;GEO:D;KISW:D;ENGL:D;CHEM:D;BIO:D;B-MATH:F;FOOD:D,s0246
S0246/0033,F,34,0,CIV:F;HIST:F;GEO:F;B-KNOWL:F;KISW:D;ENGL:F;CHEM:F;BIO:F;B-MATH:F;FOOD:F,s0246
S0246/0034,F,22,III,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:D;FOOD:D,s0246
S0246/0035,F,30,IV,CIV:D;HIST:F;GEO:F;KISW:D;ENGL:D;CHEM:F;BIO:D;B-MATH:F;FOOD:D,s0246
S0246/0036,F,29,IV,CIV:D;HIST:F;GEO:F;B-KNOWL:D;KISW:F;ENGL:D;CHEM:F;BIO:C;B-MATH:F;FOOD:D,s0246
S0246/0037,F,33,IV,CIV:F;HIST:F;GEO:F;B-KNOWL:F;KISW:D;ENGL:D;BIO:F;B-MATH:F;FOOD:F,s0246
S0246/0038,F,28,IV,CIV:D;HIST:D;GEO:F;B-KNOWL:D;KISW:C;ENGL:D;CHEM:F;BIO:D;B-MATH:F;FOOD:F,s0246
S0246/0039,F,29,IV,CIV:D;HIST:D;GEO:F;B-KNOWL:D;KISW:D;ENGL:D;BIO:F;B-MATH:F;FOOD:D,s0246
S0246/0040,F,28,IV,CIV:D;HIST:F;GEO:D;B-KNOWL:D;KISW:D;ENGL:D;CHEM:D;BIO:D;B-MATH:F;FOOD:D,s0246
S0246/0041,F,18,II,CIV:B;HIST:C;GEO:C;KISW:C;ENGL:A;PHY:C;CHEM:C;BIO:C;B-MATH:D;FOOD:C,s0246
S0246/0042,F,27,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:F;FOOD:D,s0246
S0246/0043,F,-,ABS,CIV:X;HIST:X;GEO:X;B-KNOWL:X;KISW:X;ENGL:X;CHEM:X;BIO:X;B-MATH:X;FOOD:X,s0246
S0246/0044,F,20,II,CIV:C;HIST:C;GEO:C;KISW:D;ENGL:B;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0246
S0246/0045,F,23,III,CIV:C;HIST:D;GEO:D;B-KNOWL:C;KISW:C;ENGL:C;BIO:C;B-MATH:F;FOOD:D,s0246
S0246/0046,F,21,II,CIV:C;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;CHEM:C;BIO:C;B-MATH:F;FOOD:D,s0246
S0246/0047,F,33,IV,CIV:F;HIST:F;GEO:F;B-KNOWL:F;KISW:F;ENGL:D;BIO:F;B-MATH:F;FOOD:D,s0246
S0246/0048,F,20,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:C;B-MATH:C;FOOD:C,s0246
S0246/0049,F,23,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:F;FOOD:D,s0246
S0246/0050,F,29,IV,CIV:D;HIST:D;GEO:F;KISW:D;ENGL:D;CHEM:F;BIO:D;B-MATH:F;FOOD:D,s0246
S0246/0051,F,35,0,CIV:F;HIST:F;GEO:F;B-KNOWL:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;FOOD:F,s0246
S0246/0052,F,27,IV,CIV:D;HIST:D;GEO:F;B-KNOWL:D;KISW:C;ENGL:D;CHEM:D;BIO:D;B-MATH:F;FOOD:D,s0246
S0246/0053,F,34,0,CIV:F;HIST:F;GEO:F;B-KNOWL:F;KISW:F;ENGL:F;BIO:F;B-MATH:F;FOOD:D,s0246
S0247/0001,F,13,I,CIV:C;HIST:C;GEO:B;KISW:B;ENGL:A;PHY:C;CHEM:B;BIO:A;B-MATH:B,s0247
S0247/0002,F,18,II,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;FREN:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0247
S0247/0003,F,17,I,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;PHY:C;CHEM:C;BIO:A;B-MATH:C,s0247
S0247/0004,F,16,I,CIV:C;HIST:B;GEO:C;KISW:C;ENGL:B;PHY:C;CHEM:B;BIO:A;B-MATH:C,s0247
S0247/0005,F,15,I,CIV:B;HIST:C;GEO:B;KISW:B;ENGL:C;PHY:C;CHEM:B;BIO:A;B-MATH:C,s0247
S0247/0006,F,15,I,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:A;PHY:C;CHEM:B;BIO:A;B-MATH:C,s0247
S0247/0007,F,10,I,CIV:B;HIST:A;GEO:B;KISW:C;ENGL:A;FREN:A;PHY:C;CHEM:B;BIO:A;B-MATH:C,s0247
S0247/0008,F,19,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;PHY:D;CHEM:C;BIO:B;B-MATH:D,s0247
S0247/0009,F,13,I,CIV:B;HIST:B;GEO:B;KISW:B;ENGL:B;PHY:C;CHEM:B;BIO:A;B-MATH:C,s0247
S0247/0010,F,19,II,CIV:C;HIST:B;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0247
S0247/0011,F,15,I,CIV:C;HIST:B;GEO:B;KISW:B;ENGL:B;PHY:C;CHEM:C;BIO:A;B-MATH:C,s0247
